query,title,query_count,title_count,cooccurrence,npmi,similarity
intertainment,entertainment,30,3003,26,0.6736072240196351,0.6005646586418152
legos,pieces,297,57532,264,0.5657980178401157,0.6005129814147949
carbarater,carburetor,14,2011,10,0.6462608071129348,0.6004777550697327
1tb+ssd,sata,16,4347,14,0.6238070347956574,0.6004694104194641
bengals,nfl,169,8463,32,0.5100734679540716,0.6004688143730164
lures,swimbaits,1177,113,19,0.6138480480118952,0.6003659963607788
flowmeter,meter,37,4553,11,0.5432848094097501,0.6002832651138306
951xl,8615,143,88,12,0.7163904695290567,0.6002548933029175
nespresso,aeroccino,2021,85,23,0.6173186480826152,0.60023432970047
prjector,projection,16,2151,18,0.6961938046105907,0.6002221703529358
sunscreen,spf50+,4043,48,12,0.5428280011730151,0.6002188920974731
t7i,77d,453,273,13,0.5794341895405275,0.6001829504966736
hebrew,greek,477,1432,19,0.5069248579076319,0.6000784635543823
jets,jetted,851,82,10,0.5893337296549976,0.6000047922134399
90x156,rectangular,59,8939,22,0.5385650866397831,0.5999367237091064
bumps,goosebumps,322,211,12,0.6094126139559725,0.5998518466949463
ukulele,ukalalee,1491,46,14,0.6247031146593935,0.5998450517654419
dr630,dr,67,2667,21,0.6050489568896823,0.599822998046875
react,reflex,440,1601,29,0.5476774300298749,0.5998108983039856
545,760,117,388,12,0.6349943964863037,0.5997825264930725
allah,arabic,110,493,10,0.605147224021704,0.59977126121521
landyard,lanyard,25,7358,13,0.5541155962952625,0.5997042655944824
cocker,spaniel,88,175,14,0.7204038213557643,0.5996840596199036
spaniel,cocker,175,88,14,0.7204038213557643,0.5996840596199036
drum,snare,6275,540,73,0.5375046502952933,0.5995458364486694
bandage,gauze,2712,1130,56,0.515909802079136,0.5995085835456848
gauze,bandage,1130,2712,57,0.5177987398063972,0.5995085835456848
drones,quadcopter,1013,2069,149,0.6566129819215756,0.5995016694068909
bot,stikbot,222,33,11,0.7411012226398328,0.5994066596031189
coffeemugs,mugs,9,6177,15,0.6454328052189315,0.599368691444397
caulking,sealant,228,1004,40,0.6590749527332647,0.5993056893348694
sealant,caulking,1004,228,14,0.5474844052347136,0.5993056893348694
uvi,ursi,18,79,19,0.910412788207005,0.599277675151825
vibrators,massager,179,14148,57,0.5312243041025794,0.5991159677505493
shredder,wastebasket,1585,1184,41,0.5171339379142158,0.5990707874298096
sealing,resealer,2759,101,14,0.5348852276547372,0.5990418195724487
sat,tests,205,700,10,0.5441175914254883,0.5990365147590637
pencils,sharpened,5795,415,76,0.5665915378697788,0.5990000367164612
sharpened,pencils,415,5795,73,0.5620709804539086,0.5990000367164612
coatedclamp,clamps,16,2316,13,0.6562834788323294,0.5988936424255371
lego.,building,15,17638,15,0.5450388047829886,0.598888635635376
laurent,yves,311,252,30,0.6991248147526725,0.5988718271255493
frozen,elsa,7740,2433,250,0.5514550807684637,0.5988426804542542
elsa,frozen,2433,7740,177,0.5104690677493995,0.5988426804542542
cue,billiard,1256,1027,71,0.6035129788843523,0.5988249778747559
watch42,42mm,12,8843,16,0.6105189808667245,0.5988056063652039
ties,necktie,8718,1153,121,0.5144276439745151,0.598800539970398
powersupply,supply,16,21927,17,0.5392765669896064,0.5987831354141235
chanel,coco,440,1905,49,0.5921162522149749,0.5986500978469849
mbgnetic,magnetic,14,44390,25,0.5407322838971237,0.5986209511756897
onditioner,conditioner,15,14577,14,0.5504214733717228,0.5986177921295166
marilyn,manson,347,335,18,0.6169346223233022,0.5985811352729797
manson,marilyn,335,347,18,0.6169346223233021,0.5985811352729797
fins,paddleboard,633,154,11,0.5777994266649278,0.598576545715332
kendrick,lamar,72,141,10,0.7102329760324109,0.5985679030418396
lamar,kendrick,141,72,10,0.710232976032411,0.5985679030418396
inthrall,intral,11,44,11,0.9125334100585768,0.5985676646232605
sword,darksword,2648,23,10,0.5978680401343139,0.5985482335090637
drillbits,bit,16,7413,19,0.6213324409837125,0.598530113697052
kerug,keurig,32,6815,47,0.6810259172492991,0.5985143780708313
951xl,8610,143,158,18,0.7235975194341372,0.5984315276145935
hummingbird,feeders,1320,1254,70,0.5840726613945519,0.5983948111534119
feeders,hummingbird,1254,1320,75,0.5919183979202818,0.5983948111534119
mardi,gras,1026,1019,133,0.6945935917425066,0.5982928276062012
gras,mardi,1019,1026,132,0.6936366208528011,0.5982928276062012
mariah,carey,104,103,19,0.7784571493057855,0.59828782081604
carey,mariah,103,104,19,0.7784571493057854,0.59828782081604
561,800,81,4884,19,0.5426158603340598,0.5982379913330078
kung,fu,710,878,60,0.6358203490513461,0.5981952548027039
fu,kung,878,710,60,0.6358203490513461,0.5981952548027039
cascade,cascadian,540,54,10,0.6440589212627539,0.5981812477111816
atudded,studded,14,1536,11,0.6731612236552477,0.5981742739677429
drum,cymbals,6275,185,28,0.5105448633341936,0.5981594324111938
parkinsons,tremors,117,161,27,0.7825027484524266,0.5981370210647583
kerigue,k,10,22364,17,0.5684881280762627,0.5980971455574036
toothpast,teeth,18,10291,12,0.5457810098180961,0.5980666279792786
crotchless,lingerie,84,10295,25,0.5187470550115508,0.5980607271194458
tai,chi,273,686,25,0.6205461418910122,0.5979894399642944
chi,tai,686,273,25,0.6205461418910122,0.5979894399642944
110cfm,cfm,22,1940,15,0.6624430651109549,0.5979706048965454
batman,arkham,3598,200,27,0.5388563757182021,0.5978034138679504
arkham,batman,200,3598,28,0.5426085836224026,0.5978034138679504
cooktop,burners,1267,684,24,0.5144911741709146,0.5976718068122864
powdered,confectioners,963,62,10,0.5991139904282533,0.5976464748382568
cheese,cheez,6982,200,34,0.5179192447703665,0.597619891166687
anaversary,anniversary,16,11900,10,0.5263818156093286,0.5975598692893982
ireland,britain,643,216,11,0.5554642119382286,0.5975353121757507
vibrators,dildo,179,756,16,0.5948069660973312,0.5975103974342346
iowa,hawkeyes,255,104,24,0.7458702378487517,0.5974804162979126
hawkeyes,iowa,104,255,15,0.6930642936274445,0.5974804162979126
fraternity,phi,133,695,14,0.6055839187789159,0.597443163394928
phi,fraternity,695,133,15,0.6127125618456127,0.597443163394928
amscope,microscope,174,709,16,0.6007855131494039,0.5974211692810059
speedo,fastskin,2119,109,15,0.5537788410898569,0.5973762273788452
fastskin,speedo,109,2119,29,0.6226176081081007,0.5973762273788452
limbs,severed,97,59,10,0.7461807611624472,0.5972920656204224
tortillas,taco,325,1672,18,0.5165145045650387,0.597280740737915
sandalias,sandal,48,10567,29,0.5697517495145926,0.5972411632537842
spicy,tabasco,2111,331,20,0.5105050482544615,0.5972247123718262
aa,alkaline,4202,1939,134,0.5417373641983332,0.5972082614898682
tn730,l2750dw,202,129,11,0.6610417954263501,0.5971943736076355
houses,birdhouse,766,221,13,0.5594129099439276,0.5971397161483765
wd,wesn,2536,631,36,0.5145449970495363,0.5971015095710754
adusters,adjuster,16,771,21,0.7808801872505818,0.5969609022140503
virgo,horoscope,140,188,11,0.6604105870751367,0.5969516634941101
vapes,smoking,27,1934,11,0.6171851356763063,0.5969499945640564
rafts,boat,158,12914,41,0.5113770708161121,0.5968599915504456
touching,contactless,565,295,21,0.609627133782812,0.5968033671379089
rtv,utv,98,1951,11,0.5352968007579963,0.5966904759407043
firebox,fireproof,79,1693,16,0.5955644560917046,0.5963930487632751
floaing,floating,14,13794,13,0.5510148475908362,0.5962395668029785
rocksly,stones,16,3472,19,0.6708985883971893,0.5962359309196472
throug,through,21,7079,13,0.5676983009654614,0.5962044596672058
slythern,potter,12,5484,12,0.6114372408781336,0.5962038040161133
eithernet,network,16,5368,16,0.6241857018164517,0.5961689949035645
esspo,espresso,39,9749,46,0.6399668673180062,0.5961329936981201
weights,kettlebells,3633,110,15,0.5184974362275474,0.5960566401481628
ou,oklahoma,173,516,15,0.6149560799817877,0.5960003137588501
feeder,hummingbird,7256,1320,125,0.5216972382022583,0.595969557762146
hummingbird,feeder,1320,7256,155,0.5464879998723495,0.595969557762146
kukkiwon,taekwondo,16,354,10,0.746830680576885,0.5958511233329773
194,2825,732,504,12,0.5020719413569459,0.5957434177398682
elmo,sesame,699,1831,77,0.6134314941544495,0.5957098603248596
sesame,elmo,1831,699,27,0.5003439525196772,0.5957098603248596
flashlight,streamlight,8669,676,80,0.5081493991681443,0.5956150889396667
windsheild,sunshade,26,2210,10,0.6015187645287287,0.5955327749252319
difusor,diffuser,25,9519,48,0.6774149034837197,0.5954864025115967
loma,linda,234,204,16,0.6621416841392312,0.5954727530479431
linda,loma,204,234,16,0.6621416841392312,0.5954727530479431
welding,yeswelder,2608,87,19,0.5789438085295074,0.5952774286270142
processors,amd,175,6539,39,0.5458505236778836,0.5952132344245911
smarter,harder,337,419,22,0.625510140420998,0.5951545834541321
harder,smarter,419,337,22,0.6255101404209978,0.5951545834541321
torque,wrench,2297,7244,182,0.5231825910736704,0.5951429009437561
wrench,torque,7244,2297,164,0.5111175371388402,0.5951429009437561
georgette,regency,151,341,13,0.6353059783071237,0.5951412320137024
lafc,los,23,1786,10,0.6225675021200804,0.5951385498046875
daubers,dab,265,252,24,0.6845862310551328,0.5951250791549683
taboo,erotica,220,189,15,0.6641233988189351,0.5951181650161743
erotica,taboo,189,220,21,0.7009542284688677,0.5951181650161743
metroplolis,metropolis,14,175,12,0.8202031929664934,0.5950864553451538
7d,80d,342,301,13,0.5911315933528835,0.5949223637580872
elecrolyte,electrolyte,13,1791,16,0.7085374984802234,0.5948870182037354
bagpake,backpack,16,36499,21,0.5271535956220215,0.5948096513748169
rune,viking,147,1439,15,0.5594361980906477,0.5947905778884888
xe3,x100s,14,36,11,0.9099786558886734,0.5947813391685486
tripp,trapp,473,189,26,0.6741223975149341,0.5946863889694214
trapp,tripp,189,473,26,0.6741223975149342,0.5946863889694214
inserter,extractor,89,2233,11,0.5328567864048708,0.594683825969696
8gb,12800,9091,315,48,0.5043714377449225,0.5946251749992371
posturpedic,posturepedic,33,150,20,0.8350545654661611,0.5945161581039429
lightswitch,wiring,24,2566,12,0.6156459461464353,0.5944843888282776
rasbary,raspberry,16,4630,17,0.6401687439821561,0.5943648815155029
chlorox,clorox,11,1109,11,0.7089281558147262,0.5943462252616882
harvard,crimson,98,1531,13,0.5671095182973386,0.5942850112915039
zertec,zyrtec,11,77,12,0.8875877476201284,0.5941470265388489
borden,lizzie,75,62,14,0.7971260672931735,0.5940176844596863
blackhawks,nhl,130,1044,14,0.5809758973415741,0.5940154790878296
apnea,snoring,110,2007,36,0.6496241383923174,0.593991219997406
pacifers,pacifier,16,2362,21,0.7072374074365582,0.593978762626648
heaters,overheating,1108,453,33,0.5842132379706605,0.5939306020736694
patriots,england,1518,2087,224,0.6770451921997982,0.5938727855682373
england,patriots,2087,1518,91,0.5670706673348334,0.5938727855682373
nylons,pantyhose,53,1462,15,0.6240649949036658,0.5938411951065063
bucketball,pong,13,1507,11,0.6790395908983833,0.5938374996185303
eagles,philadelphia,780,787,67,0.6497706669535253,0.5937835574150085
philadelphia,eagles,787,780,27,0.5494860039222625,0.5937835574150085
crime,punishment,1466,137,15,0.5627737110839688,0.5937820672988892
punishment,crime,137,1466,14,0.5558658117819473,0.5937820672988892
plugs,earplugs,4251,863,99,0.565997547191486,0.5936971306800842
earplugs,plugs,863,4251,69,0.525653740967233,0.5936971306800842
robes,kimono,1748,3094,89,0.5256683552398684,0.5936400890350342
kalimba,mbira,143,42,17,0.8031615217038224,0.5934545993804932
coffeemakers,brewer,44,2124,13,0.5972961613360109,0.5933781266212463
raspberry,pi,4630,3596,232,0.5520189259062136,0.5933750867843628
pi,raspberry,3596,4630,237,0.554608541032543,0.5933750867843628
hemming,sewing,133,11229,67,0.5864575495695729,0.5933728814125061
clippers,trimmer,4974,12145,439,0.5274403851375836,0.5933502316474915
hz,144hz,566,2233,29,0.5083940773743336,0.5932222604751587
máscara,mask,15,47308,28,0.5435449421013273,0.5931801795959473
refigerator,fridge,17,8069,18,0.6061549437892556,0.593177318572998
motorola,razr,3712,32,13,0.5820040782118323,0.593172550201416
fussball,fußball,16,20,10,0.9270510635200262,0.5931496620178223
h10,9140,275,132,26,0.7342502564726936,0.5930906534194946
steeler,pittsburgh,28,666,26,0.7786874638832769,0.5930529236793518
dr630,630,67,535,12,0.6499806828632527,0.5930138826370239
sunscreen,spf50,4043,39,10,0.5382088287956581,0.5930028557777405
sigma,kappa,766,297,16,0.5612369212538234,0.5929451584815979
kappa,sigma,297,766,16,0.5612369212538235,0.5929451584815979
kettle,teakettle,4741,71,18,0.5477002586511295,0.592839777469635
babyshower,pregnancy,87,6430,16,0.503095417885252,0.5927286744117737
colorado,avalanche,787,643,16,0.5095746916536579,0.592707097530365
avalanche,colorado,643,787,15,0.5033050422579108,0.592707097530365
rototiller,cultivator,16,307,13,0.7851383742377127,0.5926691293716431
amino,acids,1701,1926,55,0.5093036083619771,0.5926281809806824
052h,lbp214dw,41,20,10,0.8680357289259473,0.5925543904304504
error,found,1121,1078,111,0.6612606761467321,0.5925297737121582
found,error,1078,1121,130,0.6808788096374057,0.5925297737121582
routers,internet,373,3744,58,0.5750575695599301,0.5925253033638
degradable,garbage,86,4335,36,0.6138934445448723,0.5924535989761353
jlab,jbuds,217,62,20,0.7694948690051857,0.5923959612846375
ddr3,pc3l,978,107,16,0.6114204257820574,0.5923589468002319
bruins,nhl,190,1044,17,0.5762702283256267,0.5922904014587402
keycaps,keyboards,663,721,20,0.535395670945007,0.592288613319397
corex,cosrx,9,237,10,0.8080798304315673,0.5922725796699524
rolf,viktor,110,209,15,0.7022564828071937,0.5921820998191833
feng,shui,557,483,47,0.6664421663841472,0.5921733379364014
shui,feng,483,557,47,0.6664421663841472,0.5921733379364014
tangler,detangling,16,816,12,0.7140544279423937,0.5921465754508972
anthony,marc,857,1103,47,0.5791579566658533,0.5921289920806885
marc,anthony,1103,857,47,0.5791579566658533,0.5921289324760437
lego,building,14515,17638,1615,0.5776726479888928,0.5921144485473633
menorahs,chanukah,32,167,10,0.7504780257789929,0.5920853614807129
backgammon,checkers,205,831,11,0.5425794063786772,0.5920341610908508
checkers,backgammon,831,205,13,0.5590115097715153,0.592034101486206
kabar,bar,54,45038,45,0.5089610528765839,0.5919122695922852
backgammon,chess,205,2409,29,0.5715471270719815,0.5918805599212646
chess,backgammon,2409,205,25,0.5560266136398117,0.5918805003166199
refrigeradores,freezer,30,6918,19,0.5847706670060089,0.5917618870735168
bedsets,pillowcases,36,5483,10,0.5241212429067342,0.5917575359344482
cuticle,fingernails,1200,319,13,0.5073848368106182,0.5917225480079651
whisk,beater,1526,554,21,0.5028198341705038,0.5917210578918457
61,5535,2414,58,11,0.5549556581634886,0.591575026512146
alladin,aladdin,27,513,22,0.7787035934046115,0.5915685892105103
modem,netgear,1902,1615,81,0.5561312050556593,0.5915552973747253
pingpong,pong,59,1507,28,0.6828045061975567,0.5913421511650085
ark,noah,352,442,12,0.5568488456821724,0.5913310647010803
noah,ark,442,352,10,0.5390469026534223,0.5913310050964355
toner,cartridge,4452,8631,264,0.5018431227157945,0.5913288593292236
trident,poseidon,353,132,11,0.6243723129978181,0.5913196802139282
hyundai,elantra,451,103,11,0.6245662413928598,0.5912668704986572
billiards,cue,410,1256,58,0.6453792035723862,0.591239869594574
soapnuts,nuts,15,4635,11,0.5991239567069728,0.591224193572998
gajra,aakarshana,21,12,12,0.9644968007764076,0.5911955833435059
box360,360,13,16711,19,0.5817847928553996,0.5911698937416077
oppositional,defiant,48,201,13,0.7420919595971365,0.5911570191383362
scooby,doo,500,1020,93,0.7027303880415782,0.5911113619804382
doo,scooby,1020,500,95,0.7053761576985705,0.5911113619804382
strainer,colander,5692,753,82,0.5334416527574443,0.5910922884941101
colander,strainer,753,5692,61,0.5013500002864029,0.5910922884941101
defibrillator,cpr,90,232,15,0.7084516021215119,0.5910831093788147
disaster,earthquakes,431,98,11,0.6305677722740607,0.5910486578941345
greenbay,bay,40,5399,18,0.5766015093295066,0.5910125970840454
q,qanon,3354,85,24,0.5882708485096654,0.5910074710845947
pcsoundbar,speakers,16,10129,13,0.5621929933173393,0.5908968448638916
tigers,clemson,926,298,11,0.5121474995957247,0.5908768177032471
clemson,tigers,298,926,37,0.6374699830452278,0.5908768177032471
mythology,greek,182,1432,12,0.5241195132856158,0.5908731818199158
mx922,mg5420,202,133,10,0.6491976963098921,0.5906991362571716
divers,snorkeling,239,933,30,0.6286924599982039,0.5906763076782227
snorkeling,divers,933,239,15,0.5560426995698879,0.5906763076782227
resitance,resistance,16,8021,20,0.6216167128951392,0.5906627178192139
webster,merriam,290,176,12,0.6275598934924889,0.5905568599700928
alpha,kappa,3302,297,26,0.5143292783631422,0.5905388593673706
kappa,alpha,297,3302,34,0.5419253228719392,0.5905387997627258
bayblades,beyblade,40,1237,19,0.6784625914201308,0.5905234813690186
calligrpahy,calligraphy,17,1347,18,0.7227243729809544,0.5905196070671082
mascara,lash,2963,3923,226,0.5768617598950597,0.5903107523918152
ecr4kids,elr,349,186,10,0.5938689458494493,0.5902934074401855
uranus,earth,128,6962,22,0.5039565762542226,0.5902882814407349
kayaks,oars,478,240,10,0.5581561303920892,0.5902838110923767
pass,palpass,2890,40,10,0.5576768760386495,0.5900273323059082
ge+microwave+filter+replacement,ge,12,4617,14,0.6383777153634245,0.5898974537849426
chess,checkers,2409,831,47,0.5270386724719243,0.5898073315620422
checkers,chess,831,2409,48,0.5292749776807718,0.5898073315620422
blazers,blazer,402,3765,74,0.5968065821007015,0.589767336845398
scooper,pooper,823,493,97,0.7247017125561138,0.5897204279899597
pooper,scooper,493,823,96,0.7233955103413829,0.5897204279899597
cheese,macaroni,6982,532,82,0.5437842747203472,0.5896425247192383
snowpants,pants,10,52454,16,0.5072545211637663,0.5896222591400146
